"pid","Elapsed_Time","Task","delay","trial","Details","gender","age","scenario","error","part","delete"
117,"0:04:04.84","Radio","Long","2","B (Begin)","m",21,2,"high",2,FALSE
117,"0:04:13.36","Radio","Long","2","S (Secondary Display )","m",21,2,"high",2,FALSE
117,"0:04:13.90","Radio","Long","2","F (Forward (On 'Road'))","m",21,2,"high",2,FALSE
117,"0:04:16.90","Radio","Long","2","S (Secondary Display )","m",21,2,"high",2,FALSE
117,"0:04:17.30","Radio","Long","2","F (Forward (On 'Road'))","m",21,2,"high",2,FALSE
117,"0:04:40.83","Radio","Long","2","S (Secondary Display )","m",21,2,"high",2,FALSE
117,"0:04:41.23","Radio","Long","2","F (Forward (On 'Road'))","m",21,2,"high",2,FALSE
117,"0:04:48.21","Radio","Long","2","E (End)","m",21,2,"high",2,FALSE
117,"0:04:53.22","Radio","Long","3","F (Forward (On 'Road'))","m",21,2,"high",2,FALSE
117,"0:04:53.22","Radio","Long","3","B (Begin)","m",21,2,"high",2,FALSE
117,"0:05:05.43","Radio","Long","3","S (Secondary Display )","m",21,2,"high",2,FALSE
117,"0:05:05.90","Radio","Long","3","F (Forward (On 'Road'))","m",21,2,"high",2,FALSE
117,"0:05:21.83","Radio","Long","3","O (Other Off 'Road')","m",21,2,"high",2,FALSE
117,"0:05:22.30","Radio","Long","3","F (Forward (On 'Road'))","m",21,2,"high",2,FALSE
117,"0:05:23.30","Radio","Long","3","O (Other Off 'Road')","m",21,2,"high",2,FALSE
117,"0:05:23.56","Radio","Long","3","F (Forward (On 'Road'))","m",21,2,"high",2,FALSE
117,"0:05:28.63","Radio","Long","3","S (Secondary Display )","m",21,2,"high",2,FALSE
117,"0:05:29.03","Radio","Long","3","F (Forward (On 'Road'))","m",21,2,"high",2,FALSE
117,"0:05:35.13","Radio","Long","3","E (End)","m",21,2,"high",2,FALSE
117,"0:05:39.88","Radio","Long","4","F (Forward (On 'Road'))","m",21,2,"high",2,FALSE
117,"0:05:39.88","Radio","Long","4","B (Begin)","m",21,2,"high",2,FALSE
117,"0:05:50.83","Radio","Long","4","D (Down )","m",21,2,"high",2,FALSE
117,"0:05:51.43","Radio","Long","4","F (Forward (On 'Road'))","m",21,2,"high",2,FALSE
117,"0:05:55.83","Radio","Long","4","S (Secondary Display )","m",21,2,"high",2,FALSE
117,"0:05:56.30","Radio","Long","4","F (Forward (On 'Road'))","m",21,2,"high",2,FALSE
117,"0:05:59.23","Radio","Long","4","O (Other Off 'Road')","m",21,2,"high",2,FALSE
117,"0:05:59.56","Radio","Long","4","F (Forward (On 'Road'))","m",21,2,"high",2,FALSE
117,"0:06:05.03","Radio","Long","4","C (Eyes Closed)","m",21,2,"high",2,FALSE
117,"0:06:05.43","Radio","Long","4","F (Forward (On 'Road'))","m",21,2,"high",2,FALSE
117,"0:06:16.16","Radio","Long","4","S (Secondary Display )","m",21,2,"high",2,FALSE
117,"0:06:16.63","Radio","Long","4","F (Forward (On 'Road'))","m",21,2,"high",2,FALSE
117,"0:06:19.03","Radio","Long","4","D (Down )","m",21,2,"high",2,FALSE
117,"0:06:19.50","Radio","Long","4","F (Forward (On 'Road'))","m",21,2,"high",2,FALSE
117,"0:06:21.63","Radio","Long","4","C (Eyes Closed)","m",21,2,"high",2,FALSE
117,"0:06:21.84","Radio","Long","4","E (End)","m",21,2,"high",2,FALSE
117,"0:06:26.56","Radio","Long","5","B (Begin)","m",21,2,"high",2,FALSE
117,"0:06:26.56","Radio","Long","5","F (Forward (On 'Road'))","m",21,2,"high",2,FALSE
117,"0:06:34.96","Radio","Long","5","S (Secondary Display )","m",21,2,"high",2,FALSE
117,"0:06:35.43","Radio","Long","5","F (Forward (On 'Road'))","m",21,2,"high",2,FALSE
117,"0:06:37.70","Radio","Long","5","S (Secondary Display )","m",21,2,"high",2,FALSE
117,"0:06:38.50","Radio","Long","5","F (Forward (On 'Road'))","m",21,2,"high",2,FALSE
117,"0:06:45.50","Radio","Long","5","E (End)","m",21,2,"high",2,FALSE
117,"0:06:50.32","Radio","Long","6","F (Forward (On 'Road'))","m",21,2,"high",2,FALSE
117,"0:06:50.32","Radio","Long","6","B (Begin)","m",21,2,"high",2,FALSE
117,"0:06:52.96","Radio","Long","6","O (Other Off 'Road')","m",21,2,"high",2,FALSE
117,"0:06:53.56","Radio","Long","6","F (Forward (On 'Road'))","m",21,2,"high",2,FALSE
117,"0:06:58.36","Radio","Long","6","S (Secondary Display )","m",21,2,"high",2,FALSE
117,"0:06:58.76","Radio","Long","6","F (Forward (On 'Road'))","m",21,2,"high",2,FALSE
117,"0:07:00.16","Radio","Long","6","D (Down )","m",21,2,"high",2,FALSE
117,"0:07:00.70","Radio","Long","6","F (Forward (On 'Road'))","m",21,2,"high",2,FALSE
117,"0:07:02.70","Radio","Long","6","S (Secondary Display )","m",21,2,"high",2,FALSE
117,"0:07:03.03","Radio","Long","6","F (Forward (On 'Road'))","m",21,2,"high",2,FALSE
117,"0:07:09.19","Radio","Long","6","E (End)","m",21,2,"high",2,FALSE
117,"0:08:21.77","Calendar","Long","1","B (Begin)","m",21,2,"high",2,FALSE
117,"0:08:21.77","Calendar","Long","1","F (Forward (On 'Road'))","m",21,2,"high",2,FALSE
117,"0:08:26.96","Calendar","Long","1","C (Eyes Closed)","m",21,2,"high",2,FALSE
117,"0:08:27.43","Calendar","Long","1","F (Forward (On 'Road'))","m",21,2,"high",2,FALSE
117,"0:08:30.76","Calendar","Long","1","S (Secondary Display )","m",21,2,"high",2,FALSE
117,"0:08:31.43","Calendar","Long","1","F (Forward (On 'Road'))","m",21,2,"high",2,FALSE
117,"0:08:41.50","Calendar","Long","1","S (Secondary Display )","m",21,2,"high",2,FALSE
117,"0:08:42.03","Calendar","Long","1","F (Forward (On 'Road'))","m",21,2,"high",2,FALSE
117,"0:08:57.96","Calendar","Long","1","C (Eyes Closed)","m",21,2,"high",2,FALSE
117,"0:08:58.50","Calendar","Long","1","F (Forward (On 'Road'))","m",21,2,"high",2,FALSE
117,"0:09:00.50","Calendar","Long","1","S (Secondary Display )","m",21,2,"high",2,FALSE
117,"0:09:01.16","Calendar","Long","1","F (Forward (On 'Road'))","m",21,2,"high",2,FALSE
117,"0:09:02.50","Calendar","Long","1","S (Secondary Display )","m",21,2,"high",2,FALSE
117,"0:09:02.96","Calendar","Long","1","F (Forward (On 'Road'))","m",21,2,"high",2,FALSE
117,"0:09:06.30","Calendar","Long","1","S (Secondary Display )","m",21,2,"high",2,FALSE
117,"0:09:06.70","Calendar","Long","1","F (Forward (On 'Road'))","m",21,2,"high",2,FALSE
117,"0:09:07.50","Calendar","Long","1","S (Secondary Display )","m",21,2,"high",2,FALSE
117,"0:09:08.03","Calendar","Long","1","F (Forward (On 'Road'))","m",21,2,"high",2,FALSE
117,"0:09:09.10","Calendar","Long","1","S (Secondary Display )","m",21,2,"high",2,FALSE
117,"0:09:09.63","Calendar","Long","1","F (Forward (On 'Road'))","m",21,2,"high",2,FALSE
117,"0:09:12.03","Calendar","Long","1","O (Other Off 'Road')","m",21,2,"high",2,FALSE
117,"0:09:12.56","Calendar","Long","1","F (Forward (On 'Road'))","m",21,2,"high",2,FALSE
117,"0:09:14.50","Calendar","Long","1","C (Eyes Closed)","m",21,2,"high",2,FALSE
117,"0:09:14.65","Calendar","Long","1","E (End)","m",21,2,"high",2,FALSE
117,"0:09:22.26","Calendar","Long","2","F (Forward (On 'Road'))","m",21,2,"high",2,FALSE
117,"0:09:22.26","Calendar","Long","2","B (Begin)","m",21,2,"high",2,FALSE
117,"0:09:38.36","Calendar","Long","2","S (Secondary Display )","m",21,2,"high",2,FALSE
117,"0:09:39.36","Calendar","Long","2","F (Forward (On 'Road'))","m",21,2,"high",2,FALSE
117,"0:09:40.56","Calendar","Long","2","S (Secondary Display )","m",21,2,"high",2,FALSE
117,"0:09:41.16","Calendar","Long","2","F (Forward (On 'Road'))","m",21,2,"high",2,FALSE
117,"0:09:50.83","Calendar","Long","2","D (Down )","m",21,2,"high",2,FALSE
117,"0:09:51.36","Calendar","Long","2","F (Forward (On 'Road'))","m",21,2,"high",2,FALSE
117,"0:10:00.36","Calendar","Long","2","S (Secondary Display )","m",21,2,"high",2,FALSE
117,"0:10:00.76","Calendar","Long","2","F (Forward (On 'Road'))","m",21,2,"high",2,FALSE
117,"0:10:04.03","Calendar","Long","2","O (Other Off 'Road')","m",21,2,"high",2,FALSE
117,"0:10:04.36","Calendar","Long","2","F (Forward (On 'Road'))","m",21,2,"high",2,FALSE
117,"0:10:08.96","Calendar","Long","2","S (Secondary Display )","m",21,2,"high",2,FALSE
117,"0:10:09.30","Calendar","Long","2","F (Forward (On 'Road'))","m",21,2,"high",2,FALSE
117,"0:10:10.83","Calendar","Long","2","S (Secondary Display )","m",21,2,"high",2,FALSE
117,"0:10:11.83","Calendar","Long","2","F (Forward (On 'Road'))","m",21,2,"high",2,FALSE
117,"0:10:18.26","Calendar","Long","2","E (End)","m",21,2,"high",2,FALSE
117,"0:10:25.94","Calendar","Long","3","F (Forward (On 'Road'))","m",21,2,"high",2,FALSE
117,"0:10:25.94","Calendar","Long","3","B (Begin)","m",21,2,"high",2,FALSE
117,"0:10:32.90","Calendar","Long","3","S (Secondary Display )","m",21,2,"high",2,FALSE
117,"0:10:33.36","Calendar","Long","3","F (Forward (On 'Road'))","m",21,2,"high",2,FALSE
117,"0:10:35.23","Calendar","Long","3","S (Secondary Display )","m",21,2,"high",2,FALSE
117,"0:10:35.96","Calendar","Long","3","F (Forward (On 'Road'))","m",21,2,"high",2,FALSE
117,"0:10:37.50","Calendar","Long","3","S (Secondary Display )","m",21,2,"high",2,FALSE
117,"0:10:38.03","Calendar","Long","3","F (Forward (On 'Road'))","m",21,2,"high",2,FALSE
117,"0:10:39.30","Calendar","Long","3","S (Secondary Display )","m",21,2,"high",2,FALSE
117,"0:10:39.76","Calendar","Long","3","F (Forward (On 'Road'))","m",21,2,"high",2,FALSE
117,"0:10:40.83","Calendar","Long","3","S (Secondary Display )","m",21,2,"high",2,FALSE
117,"0:10:41.30","Calendar","Long","3","F (Forward (On 'Road'))","m",21,2,"high",2,FALSE
117,"0:10:42.23","Calendar","Long","3","S (Secondary Display )","m",21,2,"high",2,FALSE
117,"0:10:43.70","Calendar","Long","3","F (Forward (On 'Road'))","m",21,2,"high",2,FALSE
117,"0:10:47.43","Calendar","Long","3","S (Secondary Display )","m",21,2,"high",2,FALSE
117,"0:10:47.90","Calendar","Long","3","F (Forward (On 'Road'))","m",21,2,"high",2,FALSE
117,"0:10:49.03","Calendar","Long","3","S (Secondary Display )","m",21,2,"high",2,FALSE
117,"0:10:49.50","Calendar","Long","3","F (Forward (On 'Road'))","m",21,2,"high",2,FALSE
117,"0:10:50.00","Calendar","Long","3","E (End)","m",21,2,"high",2,FALSE
117,"0:12:04.72","Navigation","Long","1","F (Forward (On 'Road'))","m",21,2,"high",2,FALSE
117,"0:12:04.72","Navigation","Long","1","B (Begin)","m",21,2,"high",2,FALSE
117,"0:12:11.30","Navigation","Long","1","D (Down )","m",21,2,"high",2,FALSE
117,"0:12:11.96","Navigation","Long","1","F (Forward (On 'Road'))","m",21,2,"high",2,FALSE
117,"0:12:20.96","Navigation","Long","1","S (Secondary Display )","m",21,2,"high",2,FALSE
117,"0:12:21.90","Navigation","Long","1","F (Forward (On 'Road'))","m",21,2,"high",2,FALSE
117,"0:12:25.43","Navigation","Long","1","S (Secondary Display )","m",21,2,"high",2,FALSE
117,"0:12:25.90","Navigation","Long","1","F (Forward (On 'Road'))","m",21,2,"high",2,FALSE
117,"0:12:27.10","Navigation","Long","1","O (Other Off 'Road')","m",21,2,"high",2,FALSE
117,"0:12:27.50","Navigation","Long","1","F (Forward (On 'Road'))","m",21,2,"high",2,FALSE
117,"0:12:30.10","Navigation","Long","1","S (Secondary Display )","m",21,2,"high",2,FALSE
117,"0:12:30.70","Navigation","Long","1","E (End)","m",21,2,"high",2,FALSE
117,"0:12:40.88","Navigation","Long","2","F (Forward (On 'Road'))","m",21,2,"high",2,FALSE
117,"0:12:40.88","Navigation","Long","2","B (Begin)","m",21,2,"high",2,FALSE
117,"0:12:57.10","Navigation","Long","2","S (Secondary Display )","m",21,2,"high",2,FALSE
117,"0:12:57.83","Navigation","Long","2","F (Forward (On 'Road'))","m",21,2,"high",2,FALSE
117,"0:12:59.03","Navigation","Long","2","S (Secondary Display )","m",21,2,"high",2,FALSE
117,"0:12:59.43","Navigation","Long","2","F (Forward (On 'Road'))","m",21,2,"high",2,FALSE
117,"0:13:01.96","Navigation","Long","2","C (Eyes Closed)","m",21,2,"high",2,FALSE
117,"0:13:02.50","Navigation","Long","2","F (Forward (On 'Road'))","m",21,2,"high",2,FALSE
117,"0:13:06.76","Navigation","Long","2","S (Secondary Display )","m",21,2,"high",2,FALSE
117,"0:13:07.16","Navigation","Long","2","F (Forward (On 'Road'))","m",21,2,"high",2,FALSE
117,"0:13:26.50","Navigation","Long","2","S (Secondary Display )","m",21,2,"high",2,FALSE
117,"0:13:26.96","Navigation","Long","2","F (Forward (On 'Road'))","m",21,2,"high",2,FALSE
117,"0:13:30.03","Navigation","Long","2","S (Secondary Display )","m",21,2,"high",2,FALSE
117,"0:13:30.70","Navigation","Long","2","F (Forward (On 'Road'))","m",21,2,"high",2,FALSE
117,"0:13:32.43","Navigation","Long","2","O (Other Off 'Road')","m",21,2,"high",2,FALSE
117,"0:13:32.83","Navigation","Long","2","F (Forward (On 'Road'))","m",21,2,"high",2,FALSE
117,"0:13:35.70","Navigation","Long","2","S (Secondary Display )","m",21,2,"high",2,FALSE
117,"0:13:36.23","Navigation","Long","2","F (Forward (On 'Road'))","m",21,2,"high",2,FALSE
117,"0:13:38.30","Navigation","Long","2","E (End)","m",21,2,"high",2,FALSE
117,"0:13:47.51","Navigation","Long","3","F (Forward (On 'Road'))","m",21,2,"high",2,FALSE
117,"0:13:47.51","Navigation","Long","3","B (Begin)","m",21,2,"high",2,FALSE
117,"0:13:48.36","Navigation","Long","3","O (Other Off 'Road')","m",21,2,"high",2,FALSE
117,"0:13:48.63","Navigation","Long","3","F (Forward (On 'Road'))","m",21,2,"high",2,FALSE
117,"0:13:53.23","Navigation","Long","3","C (Eyes Closed)","m",21,2,"high",2,FALSE
117,"0:13:53.76","Navigation","Long","3","F (Forward (On 'Road'))","m",21,2,"high",2,FALSE
117,"0:14:07.56","Navigation","Long","3","S (Secondary Display )","m",21,2,"high",2,FALSE
117,"0:14:08.43","Navigation","Long","3","F (Forward (On 'Road'))","m",21,2,"high",2,FALSE
117,"0:14:11.60","Navigation","Long","3","E (End)","m",21,2,"high",2,FALSE
117,"0:15:27.90","1","N-back",NA,"F (Forward (On 'Road'))","m",21,2,"high",2,FALSE
117,"0:15:27.90","1","N-back",NA,"B (Begin)","m",21,2,"high",2,FALSE
117,"0:15:40.83","1","N-back",NA,"O (Other Off 'Road')","m",21,2,"high",2,FALSE
117,"0:15:41.36","1","N-back",NA,"F (Forward (On 'Road'))","m",21,2,"high",2,FALSE
117,"0:16:29.07","1","N-back",NA,"E (End)","m",21,2,"high",2,FALSE
117,"0:16:35.86","Radio","Short","1","F (Forward (On 'Road'))","m",21,2,"high",2,FALSE
117,"0:16:35.86","Radio","Short","1","B (Begin)","m",21,2,"high",2,FALSE
117,"0:16:36.96","Radio","Short","1","O (Other Off 'Road')","m",21,2,"high",2,FALSE
117,"0:16:37.30","Radio","Short","1","F (Forward (On 'Road'))","m",21,2,"high",2,FALSE
117,"0:16:39.90","Radio","Short","1","S (Secondary Display )","m",21,2,"high",2,FALSE
117,"0:16:40.30","Radio","Short","1","F (Forward (On 'Road'))","m",21,2,"high",2,FALSE
117,"0:16:45.16","Radio","Short","1","O (Other Off 'Road')","m",21,2,"high",2,FALSE
117,"0:16:45.70","Radio","Short","1","F (Forward (On 'Road'))","m",21,2,"high",2,FALSE
117,"0:17:03.22","Radio","Short","1","E (End)","m",21,2,"high",2,FALSE
117,"0:17:07.93","Radio","Short","2","F (Forward (On 'Road'))","m",21,2,"high",2,FALSE
117,"0:17:07.93","Radio","Short","2","B (Begin)","m",21,2,"high",2,FALSE
117,"0:17:10.56","Radio","Short","2","S (Secondary Display )","m",21,2,"high",2,FALSE
117,"0:17:11.16","Radio","Short","2","F (Forward (On 'Road'))","m",21,2,"high",2,FALSE
117,"0:17:13.03","Radio","Short","2","S (Secondary Display )","m",21,2,"high",2,FALSE
117,"0:17:13.43","Radio","Short","2","F (Forward (On 'Road'))","m",21,2,"high",2,FALSE
117,"0:17:19.23","Radio","Short","2","C (Eyes Closed)","m",21,2,"high",2,FALSE
117,"0:17:19.63","Radio","Short","2","F (Forward (On 'Road'))","m",21,2,"high",2,FALSE
117,"0:17:22.56","Radio","Short","2","C (Eyes Closed)","m",21,2,"high",2,FALSE
117,"0:17:23.10","Radio","Short","2","F (Forward (On 'Road'))","m",21,2,"high",2,FALSE
117,"0:17:28.56","Radio","Short","2","S (Secondary Display )","m",21,2,"high",2,FALSE
117,"0:17:29.03","Radio","Short","2","F (Forward (On 'Road'))","m",21,2,"high",2,FALSE
117,"0:17:31.83","Radio","Short","2","C (Eyes Closed)","m",21,2,"high",2,FALSE
117,"0:17:32.70","Radio","Short","2","F (Forward (On 'Road'))","m",21,2,"high",2,FALSE
117,"0:17:35.45","Radio","Short","2","E (End)","m",21,2,"high",2,FALSE
117,"0:17:40.39","Radio","Short","3","B (Begin)","m",21,2,"high",2,FALSE
117,"0:17:40.39","Radio","Short","3","F (Forward (On 'Road'))","m",21,2,"high",2,FALSE
117,"0:17:45.96","Radio","Short","3","S (Secondary Display )","m",21,2,"high",2,FALSE
117,"0:17:46.56","Radio","Short","3","F (Forward (On 'Road'))","m",21,2,"high",2,FALSE
117,"0:17:51.43","Radio","Short","3","D (Down )","m",21,2,"high",2,FALSE
117,"0:17:52.03","Radio","Short","3","F (Forward (On 'Road'))","m",21,2,"high",2,FALSE
117,"0:17:58.50","Radio","Short","3","D (Down )","m",21,2,"high",2,FALSE
117,"0:17:59.23","Radio","Short","3","F (Forward (On 'Road'))","m",21,2,"high",2,FALSE
117,"0:18:06.12","Radio","Short","3","E (End)","m",21,2,"high",2,FALSE
117,"0:18:11.03","Radio","Short","4","B (Begin)","m",21,2,"high",2,FALSE
117,"0:18:11.03","Radio","Short","4","F (Forward (On 'Road'))","m",21,2,"high",2,FALSE
117,"0:18:16.70","Radio","Short","4","S (Secondary Display )","m",21,2,"high",2,FALSE
117,"0:18:17.16","Radio","Short","4","F (Forward (On 'Road'))","m",21,2,"high",2,FALSE
117,"0:18:17.90","Radio","Short","4","S (Secondary Display )","m",21,2,"high",2,FALSE
117,"0:18:18.16","Radio","Short","4","F (Forward (On 'Road'))","m",21,2,"high",2,FALSE
117,"0:18:25.56","Radio","Short","4","S (Secondary Display )","m",21,2,"high",2,FALSE
117,"0:18:26.36","Radio","Short","4","F (Forward (On 'Road'))","m",21,2,"high",2,FALSE
117,"0:18:33.63","Radio","Short","4","S (Secondary Display )","m",21,2,"high",2,FALSE
117,"0:18:33.96","Radio","Short","4","F (Forward (On 'Road'))","m",21,2,"high",2,FALSE
117,"0:18:41.43","Radio","Short","4","S (Secondary Display )","m",21,2,"high",2,FALSE
117,"0:18:41.96","Radio","Short","4","F (Forward (On 'Road'))","m",21,2,"high",2,FALSE
117,"0:18:48.32","Radio","Short","4","E (End)","m",21,2,"high",2,FALSE
117,"0:18:52.96","Radio","Short","5","F (Forward (On 'Road'))","m",21,2,"high",2,FALSE
117,"0:18:52.96","Radio","Short","5","B (Begin)","m",21,2,"high",2,FALSE
117,"0:18:57.43","Radio","Short","5","S (Secondary Display )","m",21,2,"high",2,FALSE
117,"0:18:58.03","Radio","Short","5","F (Forward (On 'Road'))","m",21,2,"high",2,FALSE
117,"0:19:03.49","Radio","Short","5","E (End)","m",21,2,"high",2,FALSE
117,"0:19:09.13","Radio","Short","6","B (Begin)","m",21,2,"high",2,FALSE
117,"0:19:09.13","Radio","Short","6","F (Forward (On 'Road'))","m",21,2,"high",2,FALSE
117,"0:19:14.23","Radio","Short","6","S (Secondary Display )","m",21,2,"high",2,FALSE
117,"0:19:14.76","Radio","Short","6","F (Forward (On 'Road'))","m",21,2,"high",2,FALSE
117,"0:19:20.37","Radio","Short","6","E (End)","m",21,2,"high",2,FALSE
117,"0:20:33.35","Calendar","Short","1","B (Begin)","m",21,2,"high",2,FALSE
117,"0:20:33.35","Calendar","Short","1","F (Forward (On 'Road'))","m",21,2,"high",2,FALSE
117,"0:20:41.36","Calendar","Short","1","S (Secondary Display )","m",21,2,"high",2,FALSE
117,"0:20:41.96","Calendar","Short","1","F (Forward (On 'Road'))","m",21,2,"high",2,FALSE
117,"0:20:42.50","Calendar","Short","1","S (Secondary Display )","m",21,2,"high",2,FALSE
117,"0:20:43.36","Calendar","Short","1","F (Forward (On 'Road'))","m",21,2,"high",2,FALSE
117,"0:20:44.50","Calendar","Short","1","S (Secondary Display )","m",21,2,"high",2,FALSE
117,"0:20:45.03","Calendar","Short","1","F (Forward (On 'Road'))","m",21,2,"high",2,FALSE
117,"0:21:04.03","Calendar","Short","1","S (Secondary Display )","m",21,2,"high",2,FALSE
117,"0:21:04.83","Calendar","Short","1","F (Forward (On 'Road'))","m",21,2,"high",2,FALSE
117,"0:21:08.43","Calendar","Short","1","D (Down )","m",21,2,"high",2,FALSE
117,"0:21:09.16","Calendar","Short","1","F (Forward (On 'Road'))","m",21,2,"high",2,FALSE
117,"0:21:10.74","Calendar","Short","1","E (End)","m",21,2,"high",2,FALSE
117,"0:21:18.31","Calendar","Short","2","F (Forward (On 'Road'))","m",21,2,"high",2,FALSE
117,"0:21:18.31","Calendar","Short","2","B (Begin)","m",21,2,"high",2,FALSE
117,"0:21:24.83","Calendar","Short","2","S (Secondary Display )","m",21,2,"high",2,FALSE
117,"0:21:25.23","Calendar","Short","2","F (Forward (On 'Road'))","m",21,2,"high",2,FALSE
117,"0:21:26.10","Calendar","Short","2","S (Secondary Display )","m",21,2,"high",2,FALSE
117,"0:21:26.76","Calendar","Short","2","F (Forward (On 'Road'))","m",21,2,"high",2,FALSE
117,"0:21:48.16","Calendar","Short","2","S (Secondary Display )","m",21,2,"high",2,FALSE
117,"0:21:49.10","Calendar","Short","2","F (Forward (On 'Road'))","m",21,2,"high",2,FALSE
117,"0:21:50.30","Calendar","Short","2","C (Eyes Closed)","m",21,2,"high",2,FALSE
117,"0:21:50.96","Calendar","Short","2","F (Forward (On 'Road'))","m",21,2,"high",2,FALSE
117,"0:21:54.76","Calendar","Short","2","C (Eyes Closed)","m",21,2,"high",2,FALSE
117,"0:21:54.88","Calendar","Short","2","E (End)","m",21,2,"high",2,FALSE
117,"0:22:02.16","Calendar","Short","3","F (Forward (On 'Road'))","m",21,2,"high",2,FALSE
117,"0:22:02.16","Calendar","Short","3","B (Begin)","m",21,2,"high",2,FALSE
117,"0:22:07.83","Calendar","Short","3","O (Other Off 'Road')","m",21,2,"high",2,FALSE
117,"0:22:08.16","Calendar","Short","3","F (Forward (On 'Road'))","m",21,2,"high",2,FALSE
117,"0:22:10.36","Calendar","Short","3","S (Secondary Display )","m",21,2,"high",2,FALSE
117,"0:22:10.90","Calendar","Short","3","F (Forward (On 'Road'))","m",21,2,"high",2,FALSE
117,"0:22:11.50","Calendar","Short","3","S (Secondary Display )","m",21,2,"high",2,FALSE
117,"0:22:12.36","Calendar","Short","3","F (Forward (On 'Road'))","m",21,2,"high",2,FALSE
117,"0:22:13.83","Calendar","Short","3","O (Other Off 'Road')","m",21,2,"high",2,FALSE
117,"0:22:14.43","Calendar","Short","3","C (Eyes Closed)","m",21,2,"high",2,FALSE
117,"0:22:14.90","Calendar","Short","3","F (Forward (On 'Road'))","m",21,2,"high",2,FALSE
117,"0:22:17.13","Calendar","Short","3","E (End)","m",21,2,"high",2,FALSE
117,"0:23:31.91","Navigation","Short","1","F (Forward (On 'Road'))","m",21,2,"high",2,FALSE
117,"0:23:31.91","Navigation","Short","1","B (Begin)","m",21,2,"high",2,FALSE
117,"0:23:41.50","Navigation","Short","1","S (Secondary Display )","m",21,2,"high",2,FALSE
117,"0:23:42.03","Navigation","Short","1","F (Forward (On 'Road'))","m",21,2,"high",2,FALSE
117,"0:23:42.96","Navigation","Short","1","S (Secondary Display )","m",21,2,"high",2,FALSE
117,"0:23:43.43","Navigation","Short","1","F (Forward (On 'Road'))","m",21,2,"high",2,FALSE
117,"0:23:46.63","Navigation","Short","1","D (Down )","m",21,2,"high",2,FALSE
117,"0:23:47.16","Navigation","Short","1","F (Forward (On 'Road'))","m",21,2,"high",2,FALSE
117,"0:24:07.56","Navigation","Short","1","S (Secondary Display )","m",21,2,"high",2,FALSE
117,"0:24:08.23","Navigation","Short","1","F (Forward (On 'Road'))","m",21,2,"high",2,FALSE
117,"0:24:13.37","Navigation","Short","1","E (End)","m",21,2,"high",2,FALSE
117,"0:24:23.01","Navigation","Short","2","F (Forward (On 'Road'))","m",21,2,"high",2,FALSE
117,"0:24:23.01","Navigation","Short","2","B (Begin)","m",21,2,"high",2,FALSE
117,"0:24:33.96","Navigation","Short","2","S (Secondary Display )","m",21,2,"high",2,FALSE
117,"0:24:34.43","Navigation","Short","2","F (Forward (On 'Road'))","m",21,2,"high",2,FALSE
117,"0:24:36.96","Navigation","Short","2","S (Secondary Display )","m",21,2,"high",2,FALSE
117,"0:24:37.56","Navigation","Short","2","F (Forward (On 'Road'))","m",21,2,"high",2,FALSE
117,"0:24:46.10","Navigation","Short","2","S (Secondary Display )","m",21,2,"high",2,FALSE
117,"0:24:46.56","Navigation","Short","2","F (Forward (On 'Road'))","m",21,2,"high",2,FALSE
117,"0:25:00.96","Navigation","Short","2","D (Down )","m",21,2,"high",2,FALSE
117,"0:25:01.50","Navigation","Short","2","S (Secondary Display )","m",21,2,"high",2,FALSE
117,"0:25:02.43","Navigation","Short","2","F (Forward (On 'Road'))","m",21,2,"high",2,FALSE
117,"0:25:05.02","Navigation","Short","2","E (End)","m",21,2,"high",2,FALSE
117,"0:25:14.43","Navigation","Short","3","B (Begin)","m",21,2,"high",2,FALSE
117,"0:25:14.43","Navigation","Short","3","F (Forward (On 'Road'))","m",21,2,"high",2,FALSE
117,"0:25:19.23","Navigation","Short","3","C (Eyes Closed)","m",21,2,"high",2,FALSE
117,"0:25:19.70","Navigation","Short","3","F (Forward (On 'Road'))","m",21,2,"high",2,FALSE
117,"0:25:22.90","Navigation","Short","3","S (Secondary Display )","m",21,2,"high",2,FALSE
117,"0:25:23.83","Navigation","Short","3","F (Forward (On 'Road'))","m",21,2,"high",2,FALSE
117,"0:25:27.30","Navigation","Short","3","S (Secondary Display )","m",21,2,"high",2,FALSE
117,"0:25:27.76","Navigation","Short","3","F (Forward (On 'Road'))","m",21,2,"high",2,FALSE
117,"0:25:30.01","Navigation","Short","3","E (End)","m",21,2,"high",2,FALSE
118,"0:03:34.82",NA,NA,NA,"T (Time Sync)","m",21,2,"high",1,FALSE
118,"0:03:40.78","Calendar","Short","1","B (Begin)","m",21,2,"high",1,FALSE
118,"0:04:31.66","Calendar","Short","1","E (End)","m",21,2,"high",1,FALSE
118,"0:04:39.06","Calendar","Short","2","B (Begin)","m",21,2,"high",1,FALSE
118,"0:05:16.65","Calendar","Short","2","E (End)","m",21,2,"high",1,FALSE
118,"0:05:24.05","Calendar","Short","3","B (Begin)","m",21,2,"high",1,FALSE
118,"0:05:39.96","Calendar","Short","3","E (End)","m",21,2,"high",1,FALSE
118,"0:06:49.78","Radio","Short","1","B (Begin)","m",21,2,"high",1,FALSE
118,"0:07:12.84","Radio","Short","1","E (End)","m",21,2,"high",1,FALSE
118,"0:07:17.86","Radio","Short","2","B (Begin)","m",21,2,"high",1,FALSE
